X,Y,Yaw
361040.92664771824,4065800.7599319606,-1.7918587835944446
361040.8317586541,4065800.417469036,-1.8410937400407346
361040.7654624702,4065800.064057201,-1.7562302835256782
361040.587318033,4065799.6668497333,-1.9923956288239282
361040.4572489507,4065799.358249117,-1.9696819888932402
361040.3273600964,4065799.060742495,-1.982443947108501
361040.1883608207,4065798.7522869664,-1.9941739322676726
361040.0963555004,4065798.433607944,-1.8518619622777612
361039.7942699356,4065798.137261995,-2.365785295488312
361039.5931198591,4065797.85201004,-2.1849812228099244
361039.3742896514,4065797.5781422476,-2.244949148230018
361039.1286688958,4065797.304709713,-2.3026639386381107
361038.88358883874,4065797.0645591617,-2.366353239646066
361038.62064841174,4065796.8246987835,-2.402065257491974
361038.3135977928,4065796.6188458125,-2.550995874402108
361038.0067273985,4065796.424086844,-2.5760755571058818
361037.6643165122,4065796.2410022183,-2.6505775388043515
361037.3136963935,4065796.10243866,-2.765234775032888
361036.9543263234,4065795.9751141923,-2.801093108241476
361036.58656678686,4065795.881216802,-2.8916106157853836
361036.2104177864,4065795.820746489,-2.9821948948677837
361035.8523093822,4065795.7710800106,-3.0037805992390525
361035.485811522,4065795.754840607,-3.0973119356209073
361035.11949390295,4065795.7496952144,-3.1275473176235677
361034.7622867071,4065795.7554987394,3.1253471398045116
361034.4138294451,4065795.7500631995,-3.1259950476148295
361034.05662224843,4065795.7558667543,3.125347056432111
361033.69048486964,4065795.761815414,3.125347013268584
361033.2975569523,4065795.7681993586,3.1253469686822317
361032.9044487887,4065795.7634893274,-3.1296117122674403
361032.50259068963,4065795.7700183997,3.1253468745218718
361032.09180241096,4065795.7766925804,3.125346830839391
361031.672264199,4065795.794605865,3.0989209486826668
361031.25254573964,4065795.8014251785,3.125346731379537
361030.8328272812,4065795.808244512,3.1253466836492594
361030.41328907065,4065795.8261578577,3.098920803403507
361030.0114309712,4065795.8326870454,3.1253465872391115
361029.62761348195,4065795.8500200566,3.096463801597754
361029.2437959936,4065795.8673530878,3.096463749425417
361028.8597982546,4065795.8735921416,3.1253464514903557
361028.49384112743,4065795.890635015,3.095055594608649
361028.13663392933,4065795.8964388175,3.125346363157195
361027.7881766566,4065795.8910035472,-3.125995821653277
361027.4400798903,4065795.9077562746,3.0935031198085094
361027.0918028712,4065795.913415024,3.1253462425319647
361026.7433455964,4065795.9079797966,-3.1259959446588526
361026.37720821623,4065795.9139287695,3.1253461576207724
361025.9932104756,4065795.9201679523,3.1253461157392652
361025.5736722711,4065795.938081536,3.098920236642502
361025.14502363047,4065795.945046247,3.125346018117433
361024.6897647053,4065795.963540267,3.1009918963111813
361024.21646516473,4065795.971230519,3.125345912355562
361023.7251250055,4065795.968117005,-3.135255959792316
361023.23414536193,4065795.9871915034,3.102762305574281
361022.75173538155,4065795.983932945,-3.134838007063582
361022.26914513827,4065795.96958042,-3.11186081391148
361021.80477577366,4065795.977125704,3.12534562986257
361021.3670166888,4065795.973141714,-3.1324920318680274
361020.95622840425,4065795.979816431,3.1253455255326164
361020.56312021636,4065795.975106969,-3.129613160334979
361020.20591301227,4065795.980911102,3.125345438106236
361019.8754963466,4065795.9862799398,3.125345394414465
361019.44684770005,4065795.9932449358,3.125345353673374
361019.1075008544,4065795.998758907,3.1253453064218264
361018.74154373305,4065796.015802198,3.095054454954128
361018.4196967182,4065795.998838002,-3.088932503090589
361018.10732067714,4065796.015010689,3.089865702541598
361017.7499332058,4065796.0097209318,-3.1267925518830992
361017.34807509754,4065796.0162507165,3.1253451024427936
361016.9372868093,4065796.0229256256,3.1253450587660443
361016.61580032256,4065796.0281494814,3.1253450152771607
361016.29449410335,4065796.0444673416,3.090850240870494
361015.9640774358,4065796.0498363306,3.125344936602306
361015.6156201402,4065796.044401555,-3.1259972415340918
361015.2675233815,4065796.061154779,3.093501694699761
361014.9013859922,4065796.0671042437,3.1253448153375296
361014.5532892344,4065796.083857496,3.0935016144926686
361014.2137621164,4065796.07827767,-3.125160023002782
361013.88316517824,4065796.0725527448,-3.1242774510927904
361013.56167869,4065796.0777767156,3.1253446576747677
361013.24894210964,4065796.071761597,-3.1223612061827097
361012.9274556207,4065796.076985591,3.125344585306031
361012.5970389519,4065796.0823547095,3.1253445449790154
361012.26644200867,4065796.076629847,-3.124277640046668
361011.9004848909,4065796.093673433,3.095053649510015
361011.5341672262,4065796.0885290476,-3.1275500671574736
361011.1499891995,4065796.083674906,-3.128958189601379
361010.7392009058,4065796.0903501124,3.125344334816174
361010.3194824308,4065796.0971704535,3.1253442840490653
361009.90869413665,4065796.103845701,3.1253442351059064
361009.51576620183,4065796.1102307383,3.12534418987904
361009.1496288086,4065796.116180449,3.125344144166254
361008.819212137,4065796.121549713,3.125344104114265
361008.42628420284,4065796.1279348,3.125344063079692
361008.1047977093,4065796.133158976,3.1253440193388746
361007.8011715779,4065796.138092931,3.1253439847697164
361007.47950480634,4065796.1322231386,-3.1233466256261524
361007.10443723167,4065796.1383180534,3.1253439057204986
361006.8006308182,4065796.1321580512,-3.1213193546360904
361006.47021414456,4065796.137527406,3.1253438294704905
361006.1487276505,4065796.142751655,3.1253437934647748
361005.83581077383,4065796.125642814,-3.086971684580265
361005.5141439971,4065796.1197730955,-3.1233468545726892
361005.21015729837,4065796.1025191573,-3.0848946280214506
361004.90635088045,4065796.096359223,-3.121319578621712
361004.5934339975,4065796.079250428,-3.0869718310775727
361004.2449766748,4065796.0738161155,-3.1259985720937684
361003.8695485246,4065796.057723188,-3.0987533464284205
361003.49430065777,4065796.0527242688,-3.128271795969053
361003.09226224717,4065796.04816073,-3.1302421390086423
361002.6902238352,4065796.04359721,-3.1302421865302414
361002.30586549756,4065796.027649471,-3.1001245877942414
361001.9218677303,4065796.033889735,3.1253433017958505
361001.56448021904,4065796.0286006555,-3.126794448926673
361001.2072729925,4065796.034405583,3.125343215742444
361000.82309493644,4065796.0295519046,-3.1289593964125744
361000.4387365909,4065796.0136042503,-3.1001248087666693
361000.03669817024,4065796.0090408544,-3.1302424948300773
360999.643770219,4065796.015426345,3.1253430365691623
360999.2147609646,4065796.000204371,-3.1061258399761424
360998.7500309841,4065795.9855629224,-3.110097790757964
360998.24083038804,4065795.9827411226,-3.136051083194692
360997.7135891379,4065795.9691156163,-3.1157553842092947
360997.1686678138,4065795.966874388,-3.1374797376423214
360996.57873499853,4065795.943170852,-3.1014341952201168
360996.26599837316,4065795.9371563527,-3.12236318857157
360995.9530814527,4065795.9200478713,-3.086972837618603
360995.63141464454,4065795.9141785237,-3.1233480097490456
360995.30081765493,4065795.9084543167,-3.1242796251151765
360994.96129048255,4065795.902875254,-3.1251622729140727
360994.60372265114,4065795.886492471,-3.095807401121439
360994.2463351152,4065795.8812036966,-3.1267953031972735
360993.8800173951,4065795.8760600677,-3.127552134566213
360993.5136996751,4065795.870916456,-3.1275521815844676
360993.147381954,4065795.8657728587,-3.1275522210261313
360992.7901747104,4065795.8715781365,3.1253422364599515
360992.45064753166,4065795.865999172,-3.125162562529285
360992.12023083016,4065795.8713690815,3.1253421527901093
360991.8164243734,4065795.8652096116,-3.1213211087419537
360991.280433206,4065795.8628236256,-3.1371411431500946
360990.8873249345,4065795.8581155264,-3.1296166296005077
360990.58351847436,4065795.8519560997,-3.121321251454933
360990.2798923147,4065795.8568906765,3.125341937842696
360989.90482470463,4065795.8629863453,3.12534189773153
360989.6010182424,4065795.856826954,-3.1213213680363356
360989.2972117793,4065795.850667573,-3.1213214018052455
360988.966975378,4065795.8671315974,3.0917786299005936
360988.64530855103,4065795.8612625115,-3.1233488241242497
360988.3148918451,4065795.8666325673,3.125341710599521
360987.98447514034,4065795.872002636,3.125341671091869
360987.64494794846,4065795.866423862,-3.1251631239575364
360987.3057813662,4065795.8830330875,3.0926610419983347
360986.9753646595,4065795.888403196,3.125341551426168
360986.6447676479,4065795.8826793227,-3.124280635892418
360986.3322113033,4065795.887759179,3.1253414751251007
360986.0285851405,4065795.892693907,3.1253414397008954
360985.59993643954,4065795.8996605994,3.1253413992159267
360985.2066478479,4065795.8838587697,-3.101435539459855
360984.84051041456,4065795.8898095204,3.125341305447746
360984.4922333426,4065795.895470005,3.125341264491426
360984.1346654722,4065795.8790876595,-3.095808626407953
360983.75066767435,4065795.88532874,3.1253411778480795
360983.33094915055,4065795.892150405,3.1253411325748206
360983.027142674,4065795.8859912464,-3.121322135054781
360982.70565614477,4065795.8912163763,3.1253410554763086
360982.3839893037,4065795.885347526,-3.1233495571905743
360982.07125264255,4065795.879333545,-3.1223648474036563
360981.7406556187,4065795.8736098623,-3.124281212455281
360981.41916908755,4065795.8788350406,3.125340904973043
360981.097502243,4065795.8729662397,-3.1233497107885304
360980.78476557834,4065795.866952306,-3.122364999439009
360980.47202891274,4065795.8609383814,-3.1223650277765773
360980.15929224744,4065795.8549244716,-3.122365075388706
360979.8465555799,4065795.8489105715,-3.1223651067818623
360979.54274909367,4065795.842751536,-3.1213225401845905
360979.2389426065,4065795.8365925127,-3.1213225800820017
360978.93495580106,4065795.819339506,-3.0848977017353616
360978.4789755916,4065795.793460018,-3.084897750759564
360978.14837855566,4065795.7877364727,-3.124281628485835
360977.7997408364,4065795.771209247,-3.094222959439347
360977.4243125717,4065795.7551174765,-3.098756436086507
360977.03120425856,4065795.750410013,-3.1296182475639642
360976.62898544513,4065795.7347537247,-3.1026874911561864
360976.24462699174,4065795.7188071553,-3.1001276384008354
360975.85151867376,4065795.7140997453,-3.1296183839162444
360975.4671602165,4065795.6981532113,-3.1001277307390387
360975.07387157576,4065795.682351846,-3.1014367230292845
360974.68969343556,4065795.6774993395,-3.1289624495402832
360974.3053349721,4065795.661552857,-3.100127865652498
360973.93008701166,4065795.6565552326,-3.1282752485005414
360973.5282288264,4065795.6630870746,3.125339987460826
360973.144231005,4065795.669328631,3.1253399398277777
360972.7691633647,4065795.6754250512,3.1253398957246836
360972.3853458674,4065795.692760634,3.0964571166875983
360972.01027822844,4065795.6988570876,3.12533980630197
360971.64432109613,4065795.7159023946,3.0950489598408857
360971.287294146,4065795.732802566,3.094292118358785
360970.9213370152,4065795.7498479043,3.0950488745792466
360970.5643100665,4065795.766748105,3.0942920361883672
360970.1985332647,4065795.7948874673,3.0648134648319094
360969.823645954,4065795.812078009,3.0957695290499543
360969.4576888267,4065795.8291234123,3.09504869637867
360969.09191202896,4065795.8572628233,3.0648133310935814
360968.72595490364,4065795.8743082555,3.0950486174063565
360968.38642766455,4065795.8687302475,-3.1251653817485074
360968.0472610849,4065795.8853402347,3.0926588008365705
360967.7168443578,4065795.8907110877,3.1253392995311646
360967.3864276293,4065795.896081952,3.1253392657852426
360967.0649410832,4065795.9013076704,3.1253392259531845
360966.74345453695,4065795.906533401,3.1253391883119277
360966.43982835446,4065795.9114688244,3.12533915159451
360966.13620217185,4065795.9164042585,3.1253391163357307
360965.7077337762,4065795.9344659424,3.0994635322212227
360965.269974531,4065795.9304848216,-3.132498588349874
360964.8325759545,4065795.9486917104,3.0999912740399935
360964.5201999238,4065795.9648663565,3.0898594461898994
360964.2078238949,4065795.981041013,3.0898594131741013
360963.8863373485,4065795.9862668514,3.125338852366165
360963.5559206194,4065795.991637864,3.125338816361109
360963.2167540452,4065796.008248047,3.092658224785969
360962.86865729047,4065796.0250034044,3.0934955801524815
360962.52931038034,4065796.03051962,3.125338697117353
360962.18121362664,4065796.047275007,3.0934954959254295
360961.84204705484,4065796.063885243,3.0926580669298636
360961.50288048375,4065796.0804954926,3.0926580284784184
360961.1637139135,4065796.0971057573,3.0926579831534564
360960.8245473439,4065796.113716033,3.092657951567143
360960.4764505937,4065796.13047149,3.093495293912525
360960.13728402543,4065796.147081793,3.092657870555235
360959.7893676176,4065796.1749312715,3.0617164982975957
360959.45074207545,4065796.224823581,2.9953074307340386
360959.13015724206,4065796.285519565,2.954478473776304
360958.82761311834,4065796.3570192163,2.9095225552154758
360958.5252493406,4065796.4396128734,2.8749379793620897
360958.0989450878,4065796.590802855,2.8007788612621125
360957.8149827191,4065796.7063881806,2.755028205623004
360957.53120070155,4065796.833067508,2.721739356404636
360957.22116918105,4065796.9934643316,2.6641564498731243
360956.9113180166,4065797.1649551606,2.6360954034583
360956.60182755586,4065797.358633988,2.5824189673054327
360956.2928781444,4065797.5855948064,2.5080067822791547
360956.143048881,4065797.845692444,2.0934194068876417
360955.8435707134,4065797.9701942727,2.7476005606261897
360955.56213327043,4065798.2410955783,2.3752676762535723
360955.2989168969,4065798.533894537,2.303039986432441
360955.1942796024,4065798.848155634,1.8922134780094013
360954.89804775274,4065799.1507420554,2.345583035066811
360954.73360443837,4065799.475226125,2.039856345332933
360954.6736180579,4065799.7991295094,1.7539198966652094
360954.5027694573,4065800.111503385,2.0712842988076803
360954.4272672567,4065800.4123477526,1.8166855012194096
360954.3539292413,4065800.8463200396,1.7382070164180807
360954.29827123985,4065801.2689079903,1.7017500831618448
360954.28528029326,4065801.568736153,1.6140972170495664
360954.278694647,4065801.879658309,1.591974173213631
360954.26876962674,4065802.2015292854,1.6016219592665255
360954.2536145027,4065802.545733422,1.6147973731678136
360954.25352140534,4065802.911980372,1.5710505197352
360954.2510837775,4065803.311509302,1.5768975059256627
360954.24882650096,4065803.722132226,1.576293471960129
360954.25567974756,4065804.143703969,1.554541340314612
360954.2444922995,4065804.554472066,1.5980250312640543
360954.24223502725,4065804.965094991,1.5762934614581428
360954.25765775144,4065805.3643335765,1.5321851809436315
360954.26415030396,4065805.7637173356,1.5545413326132884
360954.27957302926,4065806.1629559235,1.5321851784025737
360954.2948154043,4065806.551100516,1.5315466570558756
360954.32791812066,4065806.938954765,1.4856543209384556
360954.34316049557,4065807.327099358,1.5315466574023815
360954.3671526896,4065807.704004786,1.5072263568567392
360954.37896843883,4065808.069816221,1.5385074436380808
360954.40548551374,4065808.4135848414,1.4938123675890147
360954.41107632243,4065808.7574986364,1.5545413339525045
360954.42541695083,4065809.0901732645,1.5277159280966763
360954.43046671385,4065809.400805078,1.554541332843936
360954.44444664585,4065809.7112917197,1.5258008445670759
360954.4605907606,4065810.1549062817,1.534420168956572
360954.4674440112,4065810.5764780305,1.5545413310055165
360954.47195272904,4065810.997904606,1.5600980317531936
360954.4873754489,4065811.3751003803,1.5299312511437022
360954.49332695705,4065811.752296158,1.555019336009262
360954.5100121192,4065812.0960647804,1.5222983617218444
360954.52453309495,4065812.4398334026,1.5285808724547079
360954.53887372283,4065812.772508032,1.5277159298491558
360954.5528536517,4065813.082994676,1.5258008550070616
360954.5679156727,4065813.46004528,1.5308706065796551
360954.58225629973,4065813.7927199085,1.5277159323483644
360954.58748641366,4065814.1144457203,1.5545413261710255
